icrogid	uid	hgnc_symbol	entrezgene	ensembl_gene_id
329744	1447330	CCDC71	64925	ENSG00000177352
29840782	2068280	CCDC71L	168455	ENSG00000253276
41644248	3925064	CCDC74A	90557	ENSG00000163040
32777588	3925064	CCDC74B	91409	ENSG00000152076
51615864	51615864	CCDC77	84318	ENSG00000120647
38874611	9442632	CCDC8	83987	ENSG00000169515
1408944	1514270	CCDC80	151887	ENSG00000091986
40125245	40125245	CCDC84	338657	ENSG00000186166
41953979	3854928	CCDC85A	114800	ENSG00000055813
1627438	9650725	CCDC85B	11007	ENSG00000175602
1610215	2972109	CCDC86	79080	ENSG00000110104
9213337	4714469	CCDC87	55231	ENSG00000182791
5297941	336486	CCDC88B	283234	ENSG00000168071
9214316	4990573	CCDC88C	440193	ENSG00000015133
1037622	5220445	CCDC89	220388	ENSG00000179071
2371424	2814205	CCDC9	26093	ENSG00000105321
1712931	1377711	CCDC90B	60492	ENSG00000137500
630169	2545437	CCDC91	55297	ENSG00000123106
2449242	336486	CCDC92	80212	ENSG00000119242
5000193	1574614	CCDC93	54520	ENSG00000125633
1286518	2068280	CCDC94	55702	ENSG00000105248
3737782	482626	CCDC97	90324	ENSG00000142039
3053241	468848	CCER1	196477	ENSG00000197651
4692762	5095625	CCHCR1	54535	ENSG00000206457
2439980	2186087	CCIN	881	ENSG00000185972
3949361	4723115	CCK	885	ENSG00000187094
3964352	3949361	CCKAR	886	ENSG00000163394
4723115	52484640	CCKBR	887	ENSG00000110148
1704717	3001692	CCL1	6346	ENSG00000108702
2271699	4415111	CCL11	6356	ENSG00000172156
4938471	2775574	CCL13	6357	ENSG00000181374
4688467	4415111	CCL14	6358	ENSG00000276409
2080684	3001692	CCL15	6359	ENSG00000275528
681300	3001692	CCL16	6360	ENSG00000275095
3384219	1625895	CCL17	6361	ENSG00000102970
2721503	1885413	CCL18	6362	ENSG00000275385
3806587	1550253	CCL19	6363	ENSG00000172724
2775574	837908	CCL2	6347	ENSG00000108691
5227249	2648772	CCL20	6364	ENSG00000115009
2688135	4415111	CCL21	6366	ENSG00000137077
1172524	5187411	CCL22	6367	ENSG00000102962
8972491	3001692	CCL23	6368	ENSG00000276114
4078689	2693825	CCL24	6369	ENSG00000106178
3260826	1045744	CCL25	6370	ENSG00000131142
1851606	3001692	CCL26	10344	ENSG00000006606
1416167	1045744	CCL27	10850	ENSG00000213927
3965384	4415111	CCL28	56477	ENSG00000151882
3968630	4415111	CCL3	6348	ENSG00000278567
337846	2693825	CCL3L3	414062	ENSG00000277768
1714665	3001692	CCL4L2	388372	ENSG00000275313
1143448	4415111	CCL5	6352	ENSG00000274233
4949672	4949672	CCL7	6354	ENSG00000108688
3624828	3001692	CCL8	6355	ENSG00000108700
1162412	4431433	CCM2	83605	ENSG00000136280
842303	3176507	CCNA1	8900	ENSG00000133101
1688346	10012887	CCNA2	890	ENSG00000145386
4670894	857930	CCNB1	891	ENSG00000134057
4451658	1146862	CCNB1IP1	57820	ENSG00000100814
825431	857930	CCNB2	9133	ENSG00000157456
1638332	5081339	CCNB3	85417	ENSG00000147082
2119668	4071702	CCNC	892	ENSG00000112237
4865286	4303804	CCND1	595	ENSG00000110092
767271	5232295	CCND2	894	ENSG00000118971
4984842	4414504	CCND3	896	ENSG00000112576
4533453	208022	CCNDBP1	23582	ENSG00000166946
2349500	1629502	CCNE1	898	ENSG00000105173
4414775	2860372	CCNE2	9134	ENSG00000175305
4032483	4545493	CCNF	899	ENSG00000162063
1559552	1885413	CCNG1	900	ENSG00000113328
1774935	4492196	CCNG2	901	ENSG00000138764
3412608	5283198	CCNH	902	ENSG00000134480
2936830	157350	CCNI	10983	ENSG00000118816
52279023	5081339	CCNJ	54619	ENSG00000107443
2132292	2878965	CCNK	8812	ENSG00000090061
1914924	2163839	CCNL1	57018	ENSG00000163660
145803	4106115	CCNL2	81669	ENSG00000221978
4893998	69516	CCNO	10309	ENSG00000152669
4981197	5365212	CCNT1	904	ENSG00000129315
4469227	3241234	CCNT2	905	ENSG00000082258
2226044	4303895	CCNY	219771	ENSG00000108100
35153222	35153222	CCNYL1	151195	ENSG00000163249
5298803	3431349	CCP110	9738	ENSG00000103540
2513839	2513839	CCPG1	9236	ENSG00000260916
3001692	4688467	CCR1	1230	ENSG00000163823
1045744	2688135	CCR10	2826	ENSG00000184451
2693825	2775574	CCR3	1232	ENSG00000183625
4342681	3968630	CCR4	1233	ENSG00000183813
3747743	5138521	CCR5	1234	ENSG00000160791
2648772	3827341	CCR6	1235	ENSG00000112486
1550253	2688135	CCR7	1236	ENSG00000126353
1625895	1625895	CCR8	1237	ENSG00000179934
4603091	4603091	CCR9	10803	ENSG00000173585
26650077	3806587	CCRL2	9034	ENSG00000121797
1379904	4282241	CCRN4L	25819	ENSG00000151014
3819767	3819767	CCS	9973	ENSG00000173992
5336837	1124639	CCSER1	401145	ENSG00000184305
703325	1574614	CCSER2	54462	ENSG00000107771
5026447	3773125	CCT2	10576	ENSG00000166226
401222	1775657	CCT3	7203	ENSG00000163468
1775657	401222	CCT4	10575	ENSG00000115484
4320654	4821148	CCT5	22948	ENSG00000150753
2794789	1743227	CCT6A	908	ENSG00000146731
4586412	9442632	CCT6B	10693	ENSG00000132141
1296133	5255272	CCT7	10574	ENSG00000135624
149354	5278338	CCT8	10694	ENSG00000156261
3058971	4671530	CCZ1B	221960	ENSG00000146574
2085153	5070500	CD101	9398	ENSG00000134256
3085150	4013890	CD14	929	ENSG00000170458
1477815	3868853	CD151	977	ENSG00000177697
51897844	51897844	CD160	11126	ENSG00000117281
14005688	14005688	CD163	9332	ENSG00000177575
3899806	4056103	CD164	8763	ENSG00000135535
5298515	799425	CD177	57126	ENSG00000204936
9378654	2134891	CD180	4064	ENSG00000134061
3950983	3382318	CD19	930	ENSG00000177455
1489986	3475688	CD1A	909	ENSG00000158477
2046846	3475688	CD1B	910	ENSG00000158485
3905377	3093536	CD1D	912	ENSG00000158473
3782938	3782938	CD1E	913	ENSG00000158488
2084336	9442996	CD2	914	ENSG00000116824
14007250	2854136	CD200	4345	ENSG00000091972
2854136	14007250	CD200R1	131450	ENSG00000163606
4512775	1939916	CD209	30835	ENSG00000090659
5005206	5005206	CD226	10666	ENSG00000150637
5298528	4083603	CD24	100133941	ENSG00000272398
3741713	2375470	CD244	51744	ENSG00000122223
2286245	3999360	CD247	919	ENSG00000198821
1546485	1546485	CD248	57124	ENSG00000174807
11792199	5245322	CD27	939	ENSG00000139193
4856194	4856194	CD274	29126	ENSG00000120217
3546352	3546352	CD276	80381	ENSG00000103855
2304874	4056103	CD28	940	ENSG00000178562
4137152	4739027	CD2AP	23607	ENSG00000198087
1706876	2448067	CD2BP2	10421	ENSG00000169217
31530143	3088223	CD300C	10871	ENSG00000167850
14005878	3109406	CD300E	342510	ENSG00000186407
1402495	4056103	CD300LB	124599	ENSG00000178789
40124917	40124917	CD300LD	100131439	ENSG00000204345
1447024	299897	CD300LF	146722	ENSG00000186074
45908732	5095867	CD302	9936	ENSG00000241399
3236461	1845978	CD320	51293	ENSG00000167775
2368573	5369795	CD33	945	ENSG00000105383
1413322	4643705	CD34	947	ENSG00000174059
1152389	546944	CD36	948	ENSG00000135218
4364736	4640990	CD37	951	ENSG00000104894
2099947	3735352	CD38	952	ENSG00000004468
3542937	3478611	CD3D	915	ENSG00000167286
928381	2286245	CD3E	916	ENSG00000198851
4088746	4720276	CD3EAP	10849	ENSG00000117877
427486	928381	CD3G	917	ENSG00000160654
4278513	13924533	CD4	920	ENSG00000010610
2235823	201818	CD40	958	ENSG00000101017
962084	2007801	CD40LG	959	ENSG00000102245
3739030	4480897	CD44	960	ENSG00000026508
3209348	1979966	CD46	4179	ENSG00000117335
364867	487554	CD47	961	ENSG00000196776
2375470	4821935	CD48	962	ENSG00000117091
9442996	4278513	CD5	921	ENSG00000110448
31008346	31008346	CD52	1043	ENSG00000169442
3078719	4278513	CD53	963	ENSG00000143119
639769	1141492	CD55	1604	ENSG00000196352
633566	2981922	CD58	965	ENSG00000116815
2838125	5107041	CD59	966	ENSG00000085063
1987553	1987553	CD5L	922	ENSG00000073754
775801	9442996	CD6	923	ENSG00000013725
4095660	4989432	CD63	967	ENSG00000135404
4744395	4744395	CD68	968	ENSG00000129226
730001	820620	CD69	969	ENSG00000110848
897674	3503650	CD7	924	ENSG00000173762
4128714	11792199	CD70	970	ENSG00000125726
4838688	4838688	CD72	971	ENSG00000137101
2588615	2228123	CD74	972	ENSG00000019582
2339737	3429871	CD79A	973	ENSG00000105369
4793214	9442996	CD79B	974	ENSG00000007312
5203887	3522491	CD80	941	ENSG00000121594
2919579	4706299	CD81	975	ENSG00000110651
879772	4616280	CD82	3732	ENSG00000085117
2357880	913032	CD83	9308	ENSG00000112149
2332428	4005046	CD84	8832	ENSG00000066294
9378558	2304874	CD86	942	ENSG00000114013
3478611	4620365	CD8A	925	ENSG00000153563
2226806	3478611	CD8B	926	ENSG00000172116
450905	2838125	CD9	928	ENSG00000010278
4430084	4398410	CD93	22918	ENSG00000125810
1992482	2154661	CD99	4267	ENSG00000002586
1429920	1429920	CD99L2	83692	ENSG00000102181
1602361	1790690	CDA	978	ENSG00000158825
2189806	2047592	CDAN1	146059	ENSG00000140326
4558520	2695738	CDC123	8872	ENSG00000151465
4717265	1030157	CDC14A	8556	ENSG00000079335
1163455	1885413	CDC14B	8555	ENSG00000081377
1024410	4853171	CDC16	8881	ENSG00000130177
257902	5194896	CDC20	991	ENSG00000117399
4428892	2448067	CDC23	8697	ENSG00000094880
1390823	5081339	CDC25A	993	ENSG00000164045
3389965	9148484	CDC25B	994	ENSG00000101224
5118044	3077030	CDC25C	995	ENSG00000158402
1380146	4468330	CDC26	246184	ENSG00000176386
5062028	780591	CDC27	996	ENSG00000004897
2423457	4492196	CDC34	997	ENSG00000099804
2348958	4300278	CDC37	11140	ENSG00000105401
3514177	4732923	CDC37L1	55664	ENSG00000106993
3261614	3049428	CDC40	51362	ENSG00000168438
2556870	4369338	CDC42	998	ENSG00000070831
4379744	3644604	CDC42BPA	8476	ENSG00000143776
1853334	2494598	CDC42BPB	9578	ENSG00000198752
8973034	2223151	CDC42BPG	55561	ENSG00000171219
3907496	4926164	CDC42EP1	11135	ENSG00000128283
961211	2052564	CDC42EP2	10435	ENSG00000149798
2067655	3643191	CDC42EP3	10602	ENSG00000163171
2192464	2143607	CDC42EP4	23580	ENSG00000179604
3817327	2556870	CDC42EP5	148170	ENSG00000273633
2981298	2556870	CDC42SE1	56882	ENSG00000197622
3523931	2556870	CDC42SE2	56990	ENSG00000158985
2679977	5345097	CDC45	8318	ENSG00000093009
5222487	14006855	CDC5L	988	ENSG00000096401
2909998	5208645	CDC6	990	ENSG00000094804
3490381	3556920	CDC7	8317	ENSG00000097046
3277668	2050891	CDC73	79577	ENSG00000134371
1916174	857930	CDCA2	157313	ENSG00000184661
4390021	232848	CDCA3	83461	ENSG00000111665
4119632	1404944	CDCA4	55038	ENSG00000170779
1994537	3607869	CDCA5	113130	ENSG00000146670
43113845	2186087	CDCA7	83879	ENSG00000144354
2979411	4976291	CDCA7L	55536	ENSG00000164649
2858733	3034498	CDCA8	55143	ENSG00000134690
4000788	1850984	CDCP1	64866	ENSG00000163814
4698162	2068280	CDH1	999	ENSG00000039068
4291146	4706777	CDH10	1008	ENSG00000040731
3644066	2912791	CDH11	1009	ENSG00000140937
3882510	2134304	CDH12	1010	ENSG00000154162
996528	2039437	CDH13	1012	ENSG00000140945
4313210	14005795	CDH15	1013	ENSG00000129910
437031	4717503	CDH16	1014	ENSG00000166589
10886389	10886389	CDH17	1015	ENSG00000079112
2457112	3882510	CDH18	1016	ENSG00000145526
4014967	4706777	CDH19	28513	ENSG00000071991
2912791	3093536	CDH2	1000	ENSG00000170558
51585063	51585063	CDH22	64405	ENSG00000149654
9442630	9442630	CDH23	64072	ENSG00000107736
5190661	4844416	CDH24	64403	ENSG00000139880
1749202	3739151	CDH3	1001	ENSG00000062038
3380520	2912791	CDH4	1002	ENSG00000280641
2314077	5369795	CDH5	1003	ENSG00000179776
4706777	4717503	CDH6	1004	ENSG00000113361
2134304	4313210	CDH7	1005	ENSG00000081138
2753640	4717503	CDH8	1006	ENSG00000150394
1740926	4313210	CDH9	1007	ENSG00000113100
32828011	4915210	CDHR1	92211	ENSG00000148600
5361915	5361915	CDHR2	54825	ENSG00000074276
3033237	3033237	CDIP1	29965	ENSG00000274336
4040415	2498461	CDIPT	10423	ENSG00000103502
857930	4670894	CDK1	983	ENSG00000170312
2534679	3043915	CDK10	8558	ENSG00000185324
2163839	3329408	CDK11A	728642	ENSG00000008128
4106115	2655775	CDK11B	984	ENSG00000248333
3692692	5821236	CDK12	51755	ENSG00000167258
2720253	4855352	CDK13	8621	ENSG00000065883
5363445	3837793	CDK14	5218	ENSG00000058091
1381180	5081339	CDK15	65061	ENSG00000138395
3035554	4303895	CDK16	5127	ENSG00000102225
1992252	4554272	CDK17	5128	ENSG00000059758
1855487	4304148	CDK18	5129	ENSG00000117266
829274	5373432	CDK19	23097	ENSG00000155111
5081339	3144744	CDK2	1017	ENSG00000123374
4198863	5081339	CDK20	23552	ENSG00000156345
5179142	3667797	CDK2AP1	8099	ENSG00000111328
932479	5179142	CDK2AP2	10263	ENSG00000167797
3621324	4101989	CDK4	1019	ENSG00000135446
3189023	1885413	CDK5	1020	ENSG00000164885
4476322	1365685	CDK5R1	8851	ENSG00000176749
1147328	2123403	CDK5R2	8941	ENSG00000171450
420010	4912597	CDK5RAP1	51654	ENSG00000101391
158852	4497883	CDK5RAP2	55755	ENSG00000136861
2654709	3541090	CDK5RAP3	80279	ENSG00000108465
2403972	3362875	CDK6	1021	ENSG00000105810
3501488	839668	CDK7	1022	ENSG00000277273
1820393	662837	CDK8	1024	ENSG00000132964
4915790	5280551	CDK9	1025	ENSG00000136807
4664903	4664903	CDKAL1	54901	ENSG00000145996
10012907	3837793	CDKL1	8814	ENSG00000100490
1111293	4739027	CDKL2	8999	ENSG00000138769
49313097	2186087	CDKL3	51265	ENSG00000006837
4861243	4861243	CDKL5	6792	ENSG00000008086
941370	5199293	CDKN1A	1026	ENSG00000124762
4358568	4984842	CDKN1B	1027	ENSG00000111276
2467308	1158284	CDKN1C	1028	ENSG00000129757
966425	1923729	CDKN2A	1029	ENSG00000147889
4689897	966425	CDKN2AIP	55602	ENSG00000168564
29145624	2068280	CDKN2AIPNL	91368	ENSG00000237190
2922913	1712931	CDKN2B	1030	ENSG00000147883
3362875	1737551	CDKN2C	1031	ENSG00000123080
3175944	14007984	CDKN2D	1032	ENSG00000129355
3510543	2296393	CDKN3	1033	ENSG00000100526
3116907	3116907	CDO1	1036	ENSG00000129596
14005795	4154210	CDON	50937	ENSG00000064309
561493	2186087	CDPF1	150383	ENSG00000205643
4286387	1368998	CDR2	101060399	ENSG00000140743
2101729	5118044	CDS1	1040	ENSG00000163624
4175176	5177449	CDS2	8760	ENSG00000101290
14005796	2154661	CDSN	1041	ENSG00000204539
9378317	1636625	CDT1	81620	ENSG00000167513
805240	457052	CDV3	55573	ENSG00000091527
4983400	4442839	CDX1	1044	ENSG00000113722
5070749	2067078	CDX2	1045	ENSG00000165556
4542629	4542629	CDX4	1046	ENSG00000131264
981844	4680095	CDY1B	253175	ENSG00000172352
34336683	4948675	CDY2B	203611	ENSG00000129873
3249479	3410334	CDYL	9425	ENSG00000153046
23981178	5119046	CDYL2	124359	ENSG00000166446
2983350	1871880	CEACAM1	634	ENSG00000079385
5195801	2782499	CEACAM3	1084	ENSG00000170956
9214083	2983350	CEACAM5	1048	ENSG00000105388
1846707	2983350	CEACAM6	4680	ENSG00000086548
41372122	2983350	CEACAM7	1087	ENSG00000280501
4046033	2983350	CEACAM8	1088	ENSG00000124469
4398609	532535	CEBPA	1050	ENSG00000245848
3962824	1885413	CEBPB	1051	ENSG00000172216
5013173	4398609	CEBPD	1052	ENSG00000221869
4425897	4470617	CEBPE	1053	ENSG00000092067
4394607	1144307	CEBPG	1054	ENSG00000153879
566682	1436231	CEBPZ	10153	ENSG00000115816
1781681	1781681	CECR1	51816	ENSG00000093072
5298849	4301437	CECR2	27443	ENSG00000099954
2415959	1954208	CECR5	27440	ENSG00000069998
3284809	3284809	CECR6	27439	ENSG00000183307
50756593	50756593	CEL	1056	ENSG00000170835
1693886	3625252	CELA1	1990	ENSG00000139610
52102549	5032510	CELA3A	10136	ENSG00000142789
3113313	2284410	CELF1	10658	ENSG00000149187
2166943	4813983	CELF2	10659	ENSG00000048740
2858446	4813983	CELF3	11189	ENSG00000159409
2135192	2135192	CELF4	56853	ENSG00000101489
48749393	48749393	CELF5	60680	ENSG00000161082
4803320	5395242	CELSR1	9620	ENSG00000075275
4705588	4705588	CELSR2	1952	ENSG00000143126
9378892	4154210	CELSR3	1951	ENSG00000008300
2275205	4754488	CEMIP	57214	ENSG00000103888
45237957	5083094	CEMP1	752014	ENSG00000205923
81022	2154661	CEND1	51286	ENSG00000184524
3470416	2973208	CENPA	1058	ENSG00000115163
2670	3470416	CENPB	1059	ENSG00000125817
3165521	4975719	CENPBD1	92806	ENSG00000177946
4738086	2903058	CENPC	1060	ENSG00000145241
4002594	5145879	CENPE	1062	ENSG00000138778
5298951	3816774	CENPF	1063	ENSG00000117724
3185402	1371283	CENPH	64946	ENSG00000153044
2926915	3470416	CENPI	2491	ENSG00000102384
4966825	5162718	CENPJ	55835	ENSG00000151849
835122	3470416	CENPK	64105	ENSG00000123219
4789107	1727675	CENPL	91687	ENSG00000120334
1727675	1727675	CENPM	79019	ENSG00000100162
14005810	3842540	CENPN	55839	ENSG00000166451
2589286	3470416	CENPO	79172	ENSG00000138092
4804121	3763160	CENPP	401541	ENSG00000188312
3763160	5304129	CENPQ	55166	ENSG00000031691
4271947	1031192	CENPT	80152	ENSG00000102901
939620	1859715	CENPU	79682	ENSG00000151725
3645140	4083603	CENPV	201161	ENSG00000166582
38445312	2068280	CENPW	387103	ENSG00000203760
3240423	4802489	CEP104	9731	ENSG00000116198
5298805	5298805	CEP120	153241	ENSG00000168944
9644680	3854928	CEP126	57562	ENSG00000110318
4290309	4290309	CEP128	145508	ENSG00000100629
14005585	3920717	CEP131	22994	ENSG00000141577
29287907	4906151	CEP152	22995	ENSG00000103995
5372436	2525926	CEP162	22832	ENSG00000135315
5298808	5280551	CEP164	22897	ENSG00000110274
2039378	4422080	CEP170	9859	ENSG00000143702
5336713	5336713	CEP170B	283638	ENSG00000099814
2039062	3373101	CEP19	84984	ENSG00000174007
63022575	4492196	CEP192	55125	ENSG00000101639
4677502	1991355	CEP250	11190	ENSG00000126001
840593	1655053	CEP290	80184	ENSG00000198707
9650682	1574614	CEP295	85459	ENSG00000166004
2955088	29378	CEP350	9857	ENSG00000135837
2035801	4830777	CEP44	80817	ENSG00000164118
4267722	5360526	CEP55	55165	ENSG00000138180
5209544	5209544	CEP57	9702	ENSG00000166037
1367285	5309392	CEP57L1	285753	ENSG00000183137
157350	4615669	CEP63	80254	ENSG00000182923
2607920	2607920	CEP68	23177	ENSG00000011523
3983067	4497269	CEP70	80321	ENSG00000114107
1330230	5345097	CEP72	55722	ENSG00000112877
1969568	4701985	CEP76	79959	ENSG00000101624
3767369	4176171	CEP78	84131	ENSG00000148019
5298096	5298096	CEP83	51134	ENSG00000173588
1078800	5406538	CEP85	64793	ENSG00000130695
3148555	5344687	CEP85L	387119	ENSG00000111860
4299677	4299677	CEP89	84902	ENSG00000121289
1961400	3077030	CEP95	90799	ENSG00000258890
2145333	1859715	CEP97	79598	ENSG00000182504
2995311	1368998	CEPT1	10390	ENSG00000134255
45428849	3271273	CERCAM	51148	ENSG00000167123
51463904	2186087	CERK	64781	ENSG00000100422
1318516	2039437	CERS1	10715	ENSG00000223802
1773305	4362745	CERS2	29956	ENSG00000143418
4946936	4946936	CERS5	91012	ENSG00000139624
34170381	2068280	CERS6	253782	ENSG00000172292
882367	4847938	CES1	1066	ENSG00000262243
1371226	1371226	CES3	23491	ENSG00000172828
4458769	150828	CETN1	1068	ENSG00000177143
2090935	2251963	CETN2	1069	ENSG00000147400
2981851	4972844	CETN3	1070	ENSG00000153140
3751636	799425	CETP	1071	ENSG00000087237
3995997	4303895	CFAP20	29105	ENSG00000070761
5297875	5317357	CFAP36	112942	ENSG00000163001
9378601	3077030	CFAP43	80217	ENSG00000197748
5975	1482562	CFAP52	146845	ENSG00000166596
1174866	4952585	CFAP53	220136	ENSG00000172361
14008333	14008333	CFAP57	149465	ENSG00000243710
1402971	2155475	CFAP58	159686	ENSG00000120051
5336804	2068280	CFAP97	57587	ENSG00000164323
1013783	3651866	CFB	629	ENSG00000204359
2014588	3926094	CFD	1675	ENSG00000197766
3892687	506434	CFDP1	10428	ENSG00000153774
5299055	4741479	CFH	3075	ENSG00000000971
1643630	5299055	CFHR1	3078	ENSG00000244414
42374812	2186087	CFHR2	3080	ENSG00000080910
3848619	3848619	CFHR3	10878	ENSG00000116785
1474217	3825435	CFHR4	10877	ENSG00000134365
10665	677627	CFHR5	81494	ENSG00000134389
16817029	5299055	CFI	3426	ENSG00000205403
4689036	2726989	CFL1	1072	ENSG00000172757
2299979	4437203	CFL2	1073	ENSG00000165410
2756095	459368	CFLAR	8837	ENSG00000003402
4828392	5142994	CFP	5199	ENSG00000126759
2450911	201818	CFTR	1080	ENSG00000001626
4577968	5062164	CGA	1081	ENSG00000135346
1882889	5062164	CGB	1082	ENSG00000104827
310540	2245318	CGGBP1	8545	ENSG00000163320
5300147	3909139	CGN	57530	ENSG00000143375
986697	14008341	CGNL1	84952	ENSG00000128849
36227291	36227291	CGREF1	10669	ENSG00000138028
355655	3408178	CGRRF1	10668	ENSG00000100532
1683648	4035043	CHAC1	79094	ENSG00000128965
2210292	2186087	CHAC2	494143	ENSG00000143942
5132527	5132527	CHAD	1101	ENSG00000136457
10012887	3410334	CHAF1A	10036	ENSG00000167670
4601076	2047592	CHAF1B	8208	ENSG00000159259
1563089	4691983	CHAMP1	283489	ENSG00000198824
37757929	5247574	CHAT	1103	ENSG00000070748
3264325	2068280	CHCHD1	118487	ENSG00000172586
1871396	2166278	CHCHD2	51142	ENSG00000106153
3454846	4880200	CHCHD3	54927	ENSG00000106554
1035359	1541204	CHCHD4	131474	ENSG00000163528
700318	2068280	CHCHD6	84303	ENSG00000159685
2806583	4968159	CHD1	1105	ENSG00000153922
2873059	2221221	CHD1L	9557	ENSG00000131778
5299626	1066643	CHD2	1106	ENSG00000173575
4374234	4874921	CHD3	1107	ENSG00000170004
1684020	3877317	CHD4	1108	ENSG00000111642
2877829	2068280	CHD5	26038	ENSG00000116254
466825	3364496	CHD6	84181	ENSG00000124177
4277405	662837	CHD7	55636	ENSG00000171316
13784736	2864804	CHD8	57680	ENSG00000100888
5299633	247872	CHD9	80205	ENSG00000177200
9147637	5397379	CHDH	55349	ENSG00000016391
9148484	3389965	CHEK1	1111	ENSG00000149554
2841951	5118809	CHEK2	11200	ENSG00000183765
4065510	482626	CHERP	10523	ENSG00000085872
85014	2193094	CHFR	55743	ENSG00000072609
1866398	1850984	CHGA	1113	ENSG00000276781
2122265	3353711	CHGB	1114	ENSG00000089199
157232	157232	CHI3L2	1117	ENSG00000064886
31470762	2068280	CHIC1	53344	ENSG00000204116
